dylanwad,dylanwad,Noun,Noun.common.masc.sg,1
gwaith,gwaith,Noun,Noun.common.fem.sg,54
kate,kate,Noun,Noun.proper.unk.unk,21
gilfach,cilfach,Noun,Noun.common.fem.sg,4
fad,bad,Noun,Noun.common.fem.sg,2
ymweliad,ymweliad,Noun,Noun.common.masc.sg,4
ran,rhan,Noun,Noun.common.fem.sg,23
achos,achos,Noun,Noun.common.masc.sg,94
gyfer,cyfer,Noun,Noun.common.masc.sg,9
ymddangosiad,ymddangosiad,Noun,Noun.common.masc.sg,9
graig,creigiau,Noun,Noun.common.fem.pl,32
ddant,dant,Noun,Noun.common.masc.sg,2
lawenydd,llawenydd,Noun,Noun.common.masc.sg,7
symudiadau,symudiad,Noun,Noun.common.masc.pl,2
gwedd,gwedd,Noun,Noun.common.fem.sg,11
baich,baich,Noun,Noun.common.neut.sg,4
bryder,pryder,Noun,Noun.common.masc.sg,3
hysbryd,ysbryd,Noun,Noun.common.masc.sg,4
lle,lle,Noun,Noun.common.masc.sg,118
gofid,gofid,Noun,Noun.common.masc.sg,4
garedig,caredig,Noun,Noun.common.masc.sg,9
nod,nod,Noun,Noun.common.masc.sg,10
cysgod,cysgod,Noun,Noun.common.masc.sg,10
gymdogaeth,cymdogaeth,Noun,Noun.common.fem.sg,1
nghalon,calon,Noun,Noun.common.fem.sg,41
tŷ,tŷ,Noun,Noun.common.masc.sg,102
dewis,dewis,Noun,Noun.common.masc.sg,3
glwyd,clwyd,Noun,Noun.common.fem.sg,2
drws,drws,Noun,Noun.common.masc.sg,66
gwr,gŵr,Noun,Noun.common.masc.sg,30
gamrau,camre,Noun,Noun.common.masc.sg,2
pwys,pwys,Noun,Noun.common.masc.sg,7
aeth,aeth,Noun,Noun.common.masc.sg,91
ardd,gardd,Noun,Noun.common.fem.sg,30
ganlyn,canlyn,Noun,Noun.common.masc.sg,8
edrychiad,edrychiad,Noun,Noun.common.masc.sg,1
chydymdeimlad,cydymdeimlad,Noun,Noun.common.masc.sg,2
ymddygiad,ymddygiad,Noun,Noun.common.masc.sg,5
rhyw,rhyw,Noun,Noun.common.neut.sg,102
wahaniaeth,gwahaniaeth,Noun,Noun.common.masc.sg,3
dymuniad,dymuniad,Noun,Noun.common.masc.sg,3
drafferth,trafferth,Noun,Noun.common.neut.sg,12
mai,mai,Noun,Noun.common.masc.sg,66
helaethrwydd,helaethrwydd,Noun,Noun.common.masc.sg,1
genau,cenau,Noun,Noun.common.masc.sg,2
geiriau,gair,Noun,Noun.common.masc.pl,23
phrydnawn,prynhawn,Noun,Noun.common.masc.sg,1
dyddiau,dydd,Noun,Noun.common.masc.pl,16
pheryglon,perygl,Noun,Noun.common.masc.pl,1
nghymdeithas,cymdeithas,Noun,Noun.common.fem.sg,2
hwyr,ŵyr,Noun,Noun.common.masc.sg,33
drwyn,trwyn,Noun,Noun.common.masc.sg,10
ymyl,ymyl,Noun,Noun.common.fem.sg,38
clogwyn,clogwyn,Noun,Noun.common.masc.sg,4
chartref,cartref,Noun,Noun.common.masc.sg,4
gwely,gwely,Noun,Noun.common.masc.sg,11
dyfodol,dyfodol,Noun,Noun.common.masc.sg,5
faesydd,maesydd,Noun,Noun.common.masc.sg,2
perygl,perygl,Noun,Noun.common.masc.sg,1
gyfeillach,cyfeillach,Noun,Noun.common.fem.sg,1
amgylchiad,amgylchiad,Noun,Noun.common.masc.sg,1
chwiorydd,chwaer,Noun,Noun.common.fem.pl,6
dyled,dyled,Noun,Noun.common.fem.sg,3
amser,amser,Noun,Noun.common.masc.sg,112
rheswm,rheswm,Noun,Noun.common.masc.sg,14
blentyn,plentyn,Noun,Noun.common.masc.sg,10
baban,baban,Noun,Noun.common.masc.sg,9
blwydd,blwydd,Noun,Noun.common.fem.sg,3
haner,anair,Noun,Noun.common.masc.sg,7
fedd,bedd,Noun,Noun.common.masc.sg,23
ddiwrnod,diwrnod,Noun,Noun.common.masc.sg,15
gwmpas,cwmpas,Noun,Noun.common.masc.sg,46
sylw,sylw,Noun,Noun.common.masc.sg,18
fam,mam,Noun,Noun.common.fem.sg,45
fan,fan,Noun,Noun.common.fem.sg,72
ddigon,digon,Noun,Noun.common.masc.sg,29
plentyn,plentyn,Noun,Noun.common.masc.sg,19
trysor,trysor,Noun,Noun.common.neut.sg,9
freichiau,braich,Noun,Noun.common.fem.pl,8
gyfarfod,cyfarfod,Noun,Noun.common.masc.sg,14
traeth,traeth,Noun,Noun.common.masc.sg,16
bendithion,bendith,Noun,Noun.common.fem.pl,1
ben,pen,Noun,Noun.common.masc.sg,167
ger,gêr,Noun,Noun.common.masc.sg,10
ddarlun,darlun,Noun,Noun.common.masc.sg,1
brydferthwch,prydferthwch,Noun,Noun.common.masc.sg,1
awel,awel,Noun,Noun.common.fem.sg,43
gwddf,gwddf,Noun,Noun.common.masc.sg,4
lanw,llanw,Noun,Noun.common.masc.sg,1
ystorm,storm,Noun,Noun.common.fem.sg,3
pryder,pryder,Noun,Noun.common.masc.sg,5
dychryn,dychryn,Noun,Noun.common.masc.sg,5
