grwm,adj
grybwylledig,adj
gryfach,adj
grynion,adj
gryno,adj
gwaethaf,adj
gwamal,adj
gwancus,adj
gwanllyd,adj
gwarcheidiol,adj
gweddw,adj
gwladaidd,adj
gwladgarol,adj
gwledig,adj
gwlithog,adj
gwresog,adj
gwyrdd,adj
gŵys,adj
gyfartal,adj
gyfeiliornus,adj
gyffrous,adj
gyfieithiedig,adj
gyflawn,adj
gyflymach,adj
gyfrwys,adj
gyfyngedig,adj
gyhyd,adj
gymylog,adj
gysgodol,adj
haelionus,adj
hagr,adj
hamddenol,adj
hanrhydeddus,adj
hapusach,adj
hardderchog,adj
henafol,adj
heulog,adj
hiraethus,adj
hirbell,adj
huchel,adj
hwylus,adj
hygoel,adj
hyll,adj
i'r,adj
iachus,adj
iau,adj
ienga,adj
ieuenga,adj
ieuengaf,adj
ir,adj
îs,adj
lachar,adj
lai,adj
laith,adj
lanach,adj
lanwaith,adj
led,adj
leia,adj
llachar,adj
llednais,adj
lleiaf,adj
llofruddiog,adj
lluddedig,adj
lluosog,adj
llwydaidd,adj
lonydd,adj
lwcus,adj
lwyd,adj
lygredig,adj
mabwysiedig,adj
mad,adj
mal,adj
maluriedig,adj
manteisiol,adj
manwl,adj
milwrol,adj
muriog,adj
myg,adj
myglyd,adj
mynych,adj
mynyddig,adj
nefolaidd,adj
nghudd,adj
ngwaetha,adj
nigymar,adj
nwfn,adj
nwydwyllt,adj
oedrannus,adj
oeraidd,adj
oesol,adj
ofnus,adj
oleuach,adj
onest,adj
orchfygol,adj
orfoleddus,adj
pasgedig,adj
pelled,adj
pendant,adj
penddu,adj
per,adj
peraidd,adj
personol,adj
pert,adj
pharadwysaidd,adj
phenderfynol,adj
phoenus,adj
phrudd,adj
phrydferth,adj
phwysig,adj
posib,adj
prif,adj
pryderus,adj
pwysica,adj
rhagorol,adj
rhamantus,adj
rhiniog,adj
rhinweddol,adj
rhudd,adj
rhuddgoch,adj
rhyddfrydig,adj
rhyfygus,adj
riniog,adj
rydd,adj
ryfeddol,adj
sal,adj
salach,adj
sawl,adj
selog,adj
serchog,adj
serchus,adj
siomedig,adj
swrth,adj
swyddogol,adj
sy'n,adj
tadol,adj
taer,adj
tebygol,adj
ter,adj
terfysglyd,adj
thanbaid,adj
thawel,adj
theg,adj
theilwng,adj
throellog,adj
toddedig,adj
torcalonnus,adj
toredig,adj
traddodiadol,adj
trefnus,adj
trist,adj
truenus,adj
trugarog,adj
twt,adj
twyllodrus,adj
tymhestlog,adj
uchaf,adj
uchelfrydig,adj
waetha,adj
wallgo,adj
wamal,adj
weddol,adj
werthfawr,adj
wirion,adj
with,adj
wladol,adj
wreiddiol,adj
wrol,adj
wyw,adj
ychwanegol,adj
ymddangosiadol,adj
ymroddedig,adj
ynfyd,adj
ynt,adj
ynysig,adj
ysbrydoledig,adj
ystwyth,adj
ystyriol,adj
brudd,adj
diarth,adj
glir,adj
gref,adj
gwan,adj
gwbwl,adj
gwell,adj
gwyllt,adj
hyfryd,adj
nesa,adj
ola,adj
rhyfedd,adj
wyllt,adj
ol,adj
byw,adj
drwg,adj
enwedig,adj
giedd,adj
isel,adj
llawen,adj
mân,adj
ofnadwy,adj
sâl,adj
agos,adj
anodd,adj
ddistaw,adj
fwyaf,adj
melyn,adj
gyson,adj
hawdd,adj
nes,adj
cwbwl,adj
farw,adj
las,adj
mwyaf,adj
syth,adj
barod,adj
bell,adj
glân,adj
hardd,adj
lle,adj
pell,adj
teg,adj
ysgafn,adj
fach,adj
mwy,adj
syn,adj
uchel,adj
ddu,adj
fuan,adj
bynnag,adj
debyg,adj
oer,adj
erill,adj
aflywodraethus,adj
agosa,adj
alarus,adj
amal,adj
ambell,adj
amddifad,adj
aml,adj
annhebyg,adj
anrhydeddus,adj
anturiaethus,adj
bendant,adj
benywaidd,adj
beraidd,adj
boeth,adj
boneddigaidd,adj
brydweddol,adj
bygythiol,adj
bywiog,adj
cam,adj
canlynol,adj
chynted,adj
clên,adj
crefyddol,adj
croch,adj
cryfa,adj
crynedig,adj
cyfforddus,adj
cyfrwys,adj
cyntaf,adj
ddethe,adj
ddiamynedd,adj
ddiddiwedd,adj
ddiferol,adj
ddifri,adj
ddifrifol,adj
ddirgel,adj
ddofn,adj
ddwyfol,adj
ddwyreiniol,adj
ddymunol,adj
ddynol,adj
deidi,adj
dewr,adj
diamddiffyn,adj
diddan,adj
diflas,adj
diniwed,adj
dir,adj
dirif,adj
disymwth,adj
diweddar,adj
doniol,adj
dragywydd,adj
drud,adj
druenus,adj
drymllyd,adj
dudew,adj
dwll,adj
dwyfol,adj
dwyreiniol,adj
dychrynllyd,adj
dyfnion,adj
dyfrllyd,adj
eithaf,adj
erchyll,adj
euog,adj
fain,adj
faith,adj
fanylach,adj
felyn,adj
fer,adj
flaen,adj
flaenaf,adj
foddlawn,adj
fwya,adj
fwyn,adj
fychan,adj
galed,adj
gelfydd,adj
glanach,adj
gobeithiol,adj
gogoneddus,adj
golygus,adj
gostyngedig,adj
gry,adj
gryf,adj
gryn,adj
gwelw,adj
gwen,adj
gwirion,adj
gwrol,adj
gwylaidd,adj
gwynfanus,adj
gyfan,adj
gyfforddus,adj
gyffredin,adj
gynddeiriog,adj
gysegredig,adj
hael,adj
hafaidd,adj
hapus,adj
heddychol,adj
helaeth,adj
holl,adj
hollalluog,adj
hud,adj
hurt,adj
hyf,adj
hynaf,adj
iraidd,adj
isaf,adj
lem,adj
lladradaidd,adj
llai,adj
llawr,adj
lleddf,adj
llwythog,adj
llym,adj
loyw,adj
lwyr,adj
main,adj
marwol,adj
meddal,adj
moel,adj
mwya,adj
ne,adj
neilltuol,adj
ngenedigol,adj
ngore,adj
nodedig,adj
ôd,adj
odidog,adj
ofalus,adj
ôl,adj
parhaus,adj
pella,adj
pellaf,adj
phriod,adj
pwysig,adj
rasol,adj
rhesymol,adj
rhwydd,adj
rymus,adj
sanctaidd,adj
segur,adj
seisnig,adj
serth,adj
sydêt,adj
tal,adj
tebycach,adj
tecach,adj
thywyll,adj
tlawd,adj
tywyll,adj
ufudd,adj
uniongyrchol,adj
urddasol,adj
wastad,adj
weddw,adj
weledig,adj
werdd,adj
wledig,adj
wlyb,adj
wyrdd,adj
ymadawol,adj
ysbrydol,adj
ysgythrog,adj
dawel,adj
ddiymhongar,adj
goch,adj
union,adj
bob,adj
gynt,adj
oll,adj
rhydd,adj
hen,adj
foel,adj
olaf,adj
sydyn,adj
ieuanc,adj
llon,adj
ernest,adj
fechan,adj
iach,adj
llawn,adj
gwyn,adj
dda,adj
hollol,adj
agored,adj
amhosibl,adj
anarferol,adj
annaearol,adj
ara,adj
ban,adj
benderfynol,adj
briod,adj
bwyllog,adj
caradog,adj
crasboeth,adj
crwn,adj
cryf,adj
cyffredin,adj
cyfiawn,adj
cyflawn,adj
cysegredig,adj
ddwl,adj
ddychrynllyd,adj
dedwydd,adj
deilwng,adj
digalon,adj
diwyd,adj
drist,adj
dynol,adj
eofn,adj
eraill,adj
falch,adj
ffyddlon,adj
ffyrnig,adj
flodeuog,adj
fodlon,adj
frysiog,adj
fyw,adj
fywiog,adj
glên,adj
gloff,adj
gochion,adj
grynedig,adj
gul,adj
gwaeth,adj
gwir,adj
gwlyb,adj
gwrdd,adj
gwych,adj
gystal,adj
handi,adj
isa,adj
le,adj
leiaf,adj
llaw,adj
llesg,adj
llethol,adj
llydan,adj
man,adj
mhriod,adj
mud,adj
nefol,adj
perffaith,adj
perthynol,adj
pob,adj
priod,adj
priodol,adj
rhwym,adj
rhyfeddol,adj
santaidd,adj
swil,adj
tanllyd,adj
teilwng,adj
wiw,adj
bychan,adj
well,adj
siwr,adj
wen,adj
da,adj
uwch,adj
lân,adj
du,adj
anhawdd,adj
arferol,adj
berffaith,adj
brydferth,adj
bwysig,adj
bychain,adj
byr,adj
caled,adj
chwith,adj
chwyrn,adj
clyd,adj
coch,adj
cymreig,adj
ddall,adj
ddifyr,adj
ddiniwed,adj
ddyfnach,adj
distaw,adj
drugarog,adj
dwys,adj
esmwyth,adj
flaenorol,adj
godidog,adj
gonest,adj
gron,adj
gwag,adj
gymreig,adj
gynhyrfus,adj
gynnar,adj
gywir,adj
hudol,adj
hwy,adj
hwyr,adj
is,adj
lâs,adj
llaith,adj
lleia,adj
llwm,adj
maith,adj
marw,adj
meirw,adj
naturiol,adj
od,adj
prydferth,adj
sâff,adj
siort,adj
siriol,adj
sych,adj
trwm,adj
ucha,adj
unrhyw,adj
wylaidd,adj
unig,adj
iawn,adj
addfwyn,adj
anesmwyth,adj
angerddol,adj
anweledig,adj
awyddus,adj
belled,adj
bôrd,adj
brin,adj
cledd,adj
cu,adj
cyson,adj
ddewr,adj
ddirfawr,adj
enwog,adj
erch,adj
fad,adj
felus,adj
gwerthfawr,adj
gwiw,adj
hanesyddol,adj
hawddgar,adj
ieuainc,adj
law,adj
lawn,adj
mawrion,adj
melus,adj
nesaf,adj
of,adj
poeth,adj
prin,adj
reit,adj
ryfedd,adj
sicr,adj
siŵr,adj
syml,adj
tawel,adj
thyner,adj
tragwyddol,adj
newydd,adj
hir,adj
anial,adj
anwylyd,adj
bosibl,adj
bur,adj
cain,adj
dall,adj
dwfn,adj
dyner,adj
fanwl,adj
ffyddlawn,adj
garw,adj
gore,adj
gu,adj
gwael,adj
gwaetha,adj
gyd,adj
gyflym,adj
gynnes,adj
gyntaf,adj
gynted,adj
hoff,adj
hy,adj
hŷn,adj
ifanc,adj
lawen,adj
llwyd,adj
neis,adj
ofer,adj
tyner,adj
wag,adj
welw,adj
anwyl,adj
anffodus,adj
blin,adj
buan,adj
chwerw,adj
daer,adj
ddedwydd,adj
ddiweddar,adj
ddrwg,adj
eang,adj
mwyn,adj
prudd,adj
swynol,adj
wahanol,adj
arw,adj
braf,adj
bryderus,adj
cynt,adj
ddwys,adj
dene,adj
dlawd,adj
drwm,adj
enbyd,adj
fynych,adj
hanwyl,adj
llwyr,adj
mhell,adj
tlws,adj
waeth,adj
mawr,adj
arall,adj
fawr,adj
amlwg,adj
araf,adj
ardderchog,adj
brith,adj
chwaneg,adj
gŵyr,adj
hynod,adj
llonydd,adj
ore,adj
pur,adj
tebyg,adj
bach,adj
