prysurodd,prysuro,Verb,Verb.indic-perf.p3.sg,2
petrusai,petruso,Verb,Verb.indic-imperf.p3.sg,2
wnai,gwneud,Verb,Verb.indic-imperf.p3.sg,13
peidio,peidio,Verb,Verb.inf,17
apelio,apelio,Verb,Verb.inf,2
thynerwch,tyneru,Verb,Verb.imper.p2.pl,2
gallaf,gallu,Verb,Verb.indic-pres.p1.sg,9
glwyfo,clwyfo,Verb,Verb.inf,1
wna,gwneud,Verb,Verb.indic-pres.p1.sg,25
awgrymai,awgrymu,Verb,Verb.indic-imperf.p3.sg,2
beidio,peidio,Verb,Verb.inf,21
dyfod,dod,Verb,Verb.inf,42
amlygodd,amlygu,Verb,Verb.indic-perf.p3.sg,1
cymeryd,cymryd,Verb,Verb.inf,7
ymweled,ymweld,Verb,Verb.imper.p3.sg,4
deall,deall,Verb,Verb.inf,8
llefarai,llefaru,Verb,Verb.indic-imperf.p3.sg,1
gwelid,gweld,Verb,Verb.indic-imperf.p0,5
rwyfo,rhwyfo,Verb,Verb.inf,1
anghofio,anghofio,Verb,Verb.inf,17
byddai,bod,Verb,Verb.subj-pres.p3.sg,70
llithro,llithro,Verb,Verb.inf,9
chwyfio,chwifio,Verb,Verb.inf,1
dawch,tewi,Verb,Verb.indic-pres.p2.pl,9
dychwelai,dychwelyd,Verb,Verb.indic-imperf.p3.sg,4
ehedai,ehedeg,Verb,Verb.indic-imperf.p3.sg,1
cymhellai,cymell,Verb,Verb.indic-imperf.p3.sg,1
ystyried,ystyried,Verb,Verb.inf,5
roddasai,rhoddi,Verb,Verb.subj-perf.p3.sg,2
ddygai,dwyn,Verb,Verb.indic-imperf.p3.sg,1
dybiai,tybied,Verb,Verb.indic-imperf.p3.sg,3
ymddwyn,ymddwyn,Verb,Verb.inf,3
achub,achub,Verb,Verb.inf,8
cwympodd,cwympo,Verb,Verb.indic-perf.p3.sg,2
rhwyfo,rhwyfo,Verb,Verb.inf,3
